rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
139,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
138,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
137,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,8,-1,4
136,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
135,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
134,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
133,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
132,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
131,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,4,3
130,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,6,7,-1
129,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
128,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,5,-1,5
127,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,3,2
126,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
125,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
124,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
123,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
122,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
121,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
120,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
119,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
118,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
117,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
116,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
115,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,2,2,2
114,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
113,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,-1,3
112,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
111,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
110,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
109,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
108,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
107,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,-1,4
106,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
105,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
104,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
103,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,14,-1
102,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
101,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
100,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
99,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
98,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
97,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
96,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
95,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,-1,4
94,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
93,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
92,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
91,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
90,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
89,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
88,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,6,-1
87,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
86,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
85,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
84,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
83,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,3,4
82,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
81,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
80,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,8,4,-1
79,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
78,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
77,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
76,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
75,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
74,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
73,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
72,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
71,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
70,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
69,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
68,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
67,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
66,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,3,4
65,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
64,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
63,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
62,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,17,7,-1
61,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
60,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,13
59,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
58,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,4,2
57,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
56,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,3,3,3
55,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
54,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
53,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
52,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,15,5,5
51,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,4,2
50,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
49,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,7,7,-1
48,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
47,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
46,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
45,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
44,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
43,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
42,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
41,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
40,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
39,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
38,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
37,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
36,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
35,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
34,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
33,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
32,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
31,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
30,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
29,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
28,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,2,2,2
27,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,-1,-1
26,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
25,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
24,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
23,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
22,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,-1
21,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
20,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
19,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,21,5,-1
18,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
17,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,4,4
16,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,14,4,-1
15,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
14,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
13,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,4,16,6
12,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
11,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,6,10,6
10,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
9,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
8,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
7,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
6,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
5,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
4,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
3,25,56,graphml/AttMpls.graphml,3,23,46,random,-1,-1,-1,-1
2,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,3,3,3
1,25,56,graphml/AttMpls.graphml,2,23,23,random,-1,-1,-1,-1
