rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
129,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
128,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
127,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,3,3,3
126,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
125,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
124,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
123,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
122,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
121,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
120,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
119,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
118,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,2,2,2
117,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
116,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
115,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
114,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
113,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,3
112,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
111,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
110,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
109,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
108,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
107,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,10,10,10
106,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,10,10,10
105,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,16,-1,16
104,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,5,5,5
103,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
102,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,3
101,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
100,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
99,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
98,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
97,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
96,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
95,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,2,2,2
94,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
93,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
92,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
91,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
90,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,9,9,9
89,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,10,10,10
88,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
87,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
86,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
85,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,5,5,5
84,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
83,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
82,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
81,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
80,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,2,2,2
79,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
78,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
77,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,5,5,5
76,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,10,10,10
75,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
74,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,4,4,4
73,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
72,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
71,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,12,12,12
70,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
69,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,8,11,8
68,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
67,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,2,2,2
66,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,11,11,11
65,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
64,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
63,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
62,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,13,13,13
61,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
60,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,7,7,7
59,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
58,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
57,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
56,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,3
55,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
54,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
53,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
52,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
51,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
50,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
49,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,22,-1,22
48,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
47,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
46,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
45,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,15,19,15
44,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,4,4,4
43,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
42,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,2,2,2
41,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
40,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
39,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
38,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
37,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,11,-1,11
36,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,3
35,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,3
34,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,12,12,12
33,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,12,12,12
32,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,8,8,8
31,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
30,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,10,10,10
29,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,8,8,8
28,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
27,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
26,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
25,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,2,2,2
24,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,3,3,3
23,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,2,2,2
22,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
21,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
20,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,4,7,4
19,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
18,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,10,17,31
17,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,6,6,6
16,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,-1,3
15,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,4,4,4
14,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
13,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,10,10,10
12,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,5,5,5
11,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,12,12,12
10,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,4,4,4
9,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
8,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
7,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
6,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,7,7,7
5,93,103,graphml/Oteglobe.graphml,3,19,38,random,-1,-1,-1,-1
4,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,3,3,-1
3,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,-1,-1,-1
2,93,103,graphml/Oteglobe.graphml,1,19,0,random,-1,9,9,9
1,93,103,graphml/Oteglobe.graphml,2,19,19,random,-1,12,-1,12
