rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
167,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
166,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,5,10,5
165,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
164,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
163,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
162,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,2,2
161,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
160,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
159,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
158,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
157,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,4,4,4
156,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
155,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
154,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,3,2
153,25,56,graphml/AttMpls.graphml,6,,1,clustered,0.3;-0.3,2,3,2
152,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,5,5,5
151,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,2,2,2
150,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,8,4,6
149,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,3,3,3
148,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
147,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,4,4,4
146,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,3,2
145,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,2,2
144,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
143,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,4,4
142,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.3;-0.3,3,3,3
141,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
140,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,2,2
139,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,3,2
138,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,8,4
137,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,3,2
136,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
135,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,2,2
134,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,6,4
133,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
132,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
131,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,3,7,3
130,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
129,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
128,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
127,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
126,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
125,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,4,3
124,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,3,3,3
123,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
122,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
121,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,4,4,4
120,25,56,graphml/AttMpls.graphml,5,,2,clustered,0.3;-0.3,2,2,2
119,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,5,5,5
118,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,5,4,4
117,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
116,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,5,3,3
115,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,2,2
114,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,5,3,6
113,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
112,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
111,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,3,3,3
110,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
109,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
108,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,8,4
107,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
106,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
105,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
104,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
103,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,2,2
102,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
101,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,4,4,4
100,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,3,2,3
99,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.3;-0.3,2,2,2
98,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,3,2
97,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,2,3,2
96,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,5,4
95,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
94,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
93,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,2,2,2
92,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,5,9,5
91,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,3,2
90,25,56,graphml/AttMpls.graphml,5,,2,clustered,0.3;-0.3,2,4,2
89,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,6,3
88,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
87,25,56,graphml/AttMpls.graphml,5,,2,clustered,0.3;-0.3,7,6,5
86,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
85,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,3,2
84,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.3;-0.3,2,2,2
83,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,2,2
82,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,2,2,2
81,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
80,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,3,3,3
79,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
78,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
77,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
76,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,3,4,4
75,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
74,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
73,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
72,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
71,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
70,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,3,2
69,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
68,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,3,2
67,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,8,4
66,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,3,3,3
65,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
64,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
63,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,2,3,2
62,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,2,2
61,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
60,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
59,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,4,4,4
58,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
57,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
56,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
55,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.3;-0.3,2,2,2
54,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,4,3
53,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,4,4,4
52,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,4,4,4
51,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
50,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,2,2
49,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
48,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,2,2
47,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
46,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,4,3,4
45,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,5,5,5
44,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
43,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,6,3,5
42,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.3;-0.3,3,3,3
41,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
40,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
39,25,56,graphml/AttMpls.graphml,6,,1,clustered,0.3;-0.3,4,3,3
38,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.3;-0.3,3,3,3
37,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,3,3,3
36,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,3,2
35,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,2,2,2
34,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
33,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,4,7,4
32,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,2,2,2
31,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,3,2
30,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
29,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
28,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,5,3
27,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
26,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,3,3,3
25,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,2,2,2
24,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,2,2
23,25,56,graphml/AttMpls.graphml,5,,2,clustered,0.3;-0.3,2,4,2
22,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
21,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
20,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.3;-0.3,2,3,2
19,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,3,3,3
18,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,2,2
17,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.3;-0.3,3,3,3
16,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,4,4,4
15,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.3;-0.3,3,3,3
14,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
13,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
12,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
11,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.3;-0.3,3,3,3
10,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,3,3,3
9,25,56,graphml/AttMpls.graphml,5,,3,clustered,0.3;-0.3,2,2,2
8,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,2,2
7,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.3;-0.3,2,2,2
6,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,2,3,2
5,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.3;-0.3,2,3,2
4,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.3;-0.3,4,4,4
3,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,3,2
2,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,3,3,3
1,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.3;-0.3,2,4,2
