rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
90,25,56,graphml/AttMpls.graphml,3,,45,clustered,0.9;-0.3,-1,-1,-1
89,25,56,graphml/AttMpls.graphml,4,,41,clustered,0.9;-0.3,-1,-1,-1
88,25,56,graphml/AttMpls.graphml,4,,37,clustered,0.9;-0.3,-1,-1,-1
87,25,56,graphml/AttMpls.graphml,6,,46,clustered,0.9;-0.3,-1,-1,-1
86,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.9;-0.3,-1,-1,-1
85,25,56,graphml/AttMpls.graphml,2,,43,clustered,0.9;-0.3,-1,-1,-1
84,25,56,graphml/AttMpls.graphml,3,,28,clustered,0.9;-0.3,4,4,4
83,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.9;-0.3,-1,-1,-1
82,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.9;-0.3,-1,-1,-1
81,25,56,graphml/AttMpls.graphml,2,,27,clustered,0.9;-0.3,-1,-1,-1
80,25,56,graphml/AttMpls.graphml,2,,18,clustered,0.9;-0.3,-1,-1,-1
79,25,56,graphml/AttMpls.graphml,2,,35,clustered,0.9;-0.3,-1,-1,-1
78,25,56,graphml/AttMpls.graphml,2,,52,clustered,0.9;-0.3,-1,-1,-1
77,25,56,graphml/AttMpls.graphml,4,,36,clustered,0.9;-0.3,-1,-1,-1
76,25,56,graphml/AttMpls.graphml,2,,40,clustered,0.9;-0.3,-1,-1,-1
75,25,56,graphml/AttMpls.graphml,5,,55,clustered,0.9;-0.3,-1,-1,-1
74,25,56,graphml/AttMpls.graphml,2,,22,clustered,0.9;-0.3,-1,-1,-1
73,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.9;-0.3,-1,-1,-1
72,25,56,graphml/AttMpls.graphml,2,,31,clustered,0.9;-0.3,-1,-1,-1
71,25,56,graphml/AttMpls.graphml,2,,51,clustered,0.9;-0.3,-1,-1,-1
70,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.9;-0.3,-1,-1,-1
69,25,56,graphml/AttMpls.graphml,2,,18,clustered,0.9;-0.3,-1,-1,-1
68,25,56,graphml/AttMpls.graphml,4,,57,clustered,0.9;-0.3,-1,-1,-1
67,25,56,graphml/AttMpls.graphml,2,,18,clustered,0.9;-0.3,-1,-1,-1
66,25,56,graphml/AttMpls.graphml,3,,31,clustered,0.9;-0.3,-1,-1,-1
65,25,56,graphml/AttMpls.graphml,2,,23,clustered,0.9;-0.3,-1,-1,-1
64,25,56,graphml/AttMpls.graphml,2,,29,clustered,0.9;-0.3,-1,-1,-1
63,25,56,graphml/AttMpls.graphml,4,,30,clustered,0.9;-0.3,-1,-1,-1
62,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.9;-0.3,-1,-1,-1
61,25,56,graphml/AttMpls.graphml,2,,13,clustered,0.9;-0.3,-1,-1,-1
60,25,56,graphml/AttMpls.graphml,3,,31,clustered,0.9;-0.3,-1,-1,-1
59,25,56,graphml/AttMpls.graphml,2,,57,clustered,0.9;-0.3,-1,-1,-1
58,25,56,graphml/AttMpls.graphml,2,,47,clustered,0.9;-0.3,-1,-1,-1
57,25,56,graphml/AttMpls.graphml,3,,31,clustered,0.9;-0.3,-1,-1,-1
56,25,56,graphml/AttMpls.graphml,3,,50,clustered,0.9;-0.3,-1,-1,-1
55,25,56,graphml/AttMpls.graphml,2,,18,clustered,0.9;-0.3,-1,-1,-1
54,25,56,graphml/AttMpls.graphml,3,,38,clustered,0.9;-0.3,-1,-1,-1
53,25,56,graphml/AttMpls.graphml,5,,43,clustered,0.9;-0.3,-1,-1,-1
52,25,56,graphml/AttMpls.graphml,2,,37,clustered,0.9;-0.3,-1,-1,-1
51,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.9;-0.3,-1,-1,-1
50,25,56,graphml/AttMpls.graphml,3,,47,clustered,0.9;-0.3,-1,-1,-1
49,25,56,graphml/AttMpls.graphml,4,,26,clustered,0.9;-0.3,-1,-1,-1
48,25,56,graphml/AttMpls.graphml,2,,45,clustered,0.9;-0.3,-1,-1,-1
47,25,56,graphml/AttMpls.graphml,5,,44,clustered,0.9;-0.3,-1,-1,-1
46,25,56,graphml/AttMpls.graphml,4,,26,clustered,0.9;-0.3,-1,-1,-1
45,25,56,graphml/AttMpls.graphml,3,,20,clustered,0.9;-0.3,-1,-1,-1
44,25,56,graphml/AttMpls.graphml,3,,45,clustered,0.9;-0.3,-1,-1,-1
43,25,56,graphml/AttMpls.graphml,2,,60,clustered,0.9;-0.3,-1,-1,-1
42,25,56,graphml/AttMpls.graphml,2,,27,clustered,0.9;-0.3,-1,-1,-1
41,25,56,graphml/AttMpls.graphml,4,,43,clustered,0.9;-0.3,-1,-1,-1
40,25,56,graphml/AttMpls.graphml,4,,30,clustered,0.9;-0.3,-1,-1,-1
39,25,56,graphml/AttMpls.graphml,2,,18,clustered,0.9;-0.3,-1,-1,-1
38,25,56,graphml/AttMpls.graphml,2,,29,clustered,0.9;-0.3,-1,-1,-1
37,25,56,graphml/AttMpls.graphml,4,,28,clustered,0.9;-0.3,-1,-1,-1
36,25,56,graphml/AttMpls.graphml,4,,49,clustered,0.9;-0.3,-1,-1,-1
35,25,56,graphml/AttMpls.graphml,5,,38,clustered,0.9;-0.3,-1,-1,-1
34,25,56,graphml/AttMpls.graphml,5,,52,clustered,0.9;-0.3,-1,-1,-1
33,25,56,graphml/AttMpls.graphml,4,,58,clustered,0.9;-0.3,-1,-1,-1
32,25,56,graphml/AttMpls.graphml,2,,44,clustered,0.9;-0.3,-1,-1,-1
31,25,56,graphml/AttMpls.graphml,2,,33,clustered,0.9;-0.3,-1,-1,-1
30,25,56,graphml/AttMpls.graphml,3,,30,clustered,0.9;-0.3,-1,-1,-1
29,25,56,graphml/AttMpls.graphml,3,,20,clustered,0.9;-0.3,-1,-1,-1
28,25,56,graphml/AttMpls.graphml,4,,41,clustered,0.9;-0.3,-1,-1,-1
27,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.9;-0.3,-1,-1,-1
26,25,56,graphml/AttMpls.graphml,4,,47,clustered,0.9;-0.3,-1,-1,-1
25,25,56,graphml/AttMpls.graphml,4,,48,clustered,0.9;-0.3,-1,-1,-1
24,25,56,graphml/AttMpls.graphml,4,,44,clustered,0.9;-0.3,4,10,8
23,25,56,graphml/AttMpls.graphml,5,,34,clustered,0.9;-0.3,-1,-1,-1
22,25,56,graphml/AttMpls.graphml,5,,37,clustered,0.9;-0.3,-1,-1,-1
21,25,56,graphml/AttMpls.graphml,5,,40,clustered,0.9;-0.3,-1,-1,-1
20,25,56,graphml/AttMpls.graphml,5,,32,clustered,0.9;-0.3,-1,-1,-1
19,25,56,graphml/AttMpls.graphml,4,,27,clustered,0.9;-0.3,-1,-1,-1
18,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.9;-0.3,-1,-1,-1
17,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.9;-0.3,4,4,4
16,25,56,graphml/AttMpls.graphml,2,,22,clustered,0.9;-0.3,-1,-1,-1
15,25,56,graphml/AttMpls.graphml,3,,31,clustered,0.9;-0.3,-1,-1,-1
14,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.9;-0.3,-1,-1,-1
13,25,56,graphml/AttMpls.graphml,2,,29,clustered,0.9;-0.3,-1,-1,-1
12,25,56,graphml/AttMpls.graphml,4,,47,clustered,0.9;-0.3,-1,-1,-1
11,25,56,graphml/AttMpls.graphml,3,,27,clustered,0.9;-0.3,-1,-1,-1
10,25,56,graphml/AttMpls.graphml,2,,12,clustered,0.9;-0.3,-1,-1,-1
9,25,56,graphml/AttMpls.graphml,3,,46,clustered,0.9;-0.3,-1,-1,-1
8,25,56,graphml/AttMpls.graphml,2,,47,clustered,0.9;-0.3,-1,-1,-1
7,25,56,graphml/AttMpls.graphml,3,,18,clustered,0.9;-0.3,-1,-1,-1
6,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.9;-0.3,-1,-1,-1
5,25,56,graphml/AttMpls.graphml,4,,42,clustered,0.9;-0.3,-1,-1,-1
4,25,56,graphml/AttMpls.graphml,2,,27,clustered,0.9;-0.3,-1,-1,-1
3,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.9;-0.3,-1,-1,-1
2,25,56,graphml/AttMpls.graphml,2,,29,clustered,0.9;-0.3,-1,-1,-1
1,25,56,graphml/AttMpls.graphml,2,,21,clustered,0.9;-0.3,-1,-1,-1
