rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
176,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.7;-0.3,18,12,22
175,25,56,graphml/AttMpls.graphml,3,,13,clustered,0.7;-0.3,-1,-1,-1
174,25,56,graphml/AttMpls.graphml,3,,13,clustered,0.7;-0.3,2,12,2
173,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
172,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,-1,-1,-1
171,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
170,25,56,graphml/AttMpls.graphml,4,,26,clustered,0.7;-0.3,-1,-1,-1
169,25,56,graphml/AttMpls.graphml,3,,26,clustered,0.7;-0.3,-1,-1,-1
168,25,56,graphml/AttMpls.graphml,4,,20,clustered,0.7;-0.3,3,14,3
167,25,56,graphml/AttMpls.graphml,4,,14,clustered,0.7;-0.3,-1,-1,-1
166,25,56,graphml/AttMpls.graphml,4,,13,clustered,0.7;-0.3,21,18,30
165,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.7;-0.3,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,6,-1,4
163,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,4,2,6
162,25,56,graphml/AttMpls.graphml,3,,13,clustered,0.7;-0.3,5,15,5
161,25,56,graphml/AttMpls.graphml,4,,25,clustered,0.7;-0.3,-1,-1,-1
160,25,56,graphml/AttMpls.graphml,3,,20,clustered,0.7;-0.3,-1,-1,-1
159,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,-1,-1,-1
158,25,56,graphml/AttMpls.graphml,5,,21,clustered,0.7;-0.3,59,21,-1
157,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,2,4,2
156,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,-1,-1,-1
155,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,10,10,-1
154,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,6,-1,4
153,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.7;-0.3,-1,-1,-1
152,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,3,7,3
151,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,11,11,13
150,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
149,25,56,graphml/AttMpls.graphml,5,,27,clustered,0.7;-0.3,14,4,6
148,25,56,graphml/AttMpls.graphml,4,,20,clustered,0.7;-0.3,-1,-1,-1
147,25,56,graphml/AttMpls.graphml,4,,14,clustered,0.7;-0.3,-1,-1,-1
146,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.7;-0.3,7,-1,7
145,25,56,graphml/AttMpls.graphml,3,,13,clustered,0.7;-0.3,16,-1,4
144,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
143,25,56,graphml/AttMpls.graphml,2,,22,clustered,0.7;-0.3,-1,-1,-1
142,25,56,graphml/AttMpls.graphml,3,,22,clustered,0.7;-0.3,-1,-1,-1
141,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.7;-0.3,4,3,4
140,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.7;-0.3,9,-1,-1
139,25,56,graphml/AttMpls.graphml,3,,22,clustered,0.7;-0.3,-1,-1,-1
138,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,3,3,3
137,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
136,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.7;-0.3,18,10,18
135,25,56,graphml/AttMpls.graphml,5,,27,clustered,0.7;-0.3,-1,-1,-1
134,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.7;-0.3,-1,-1,-1
133,25,56,graphml/AttMpls.graphml,5,,25,clustered,0.7;-0.3,-1,-1,-1
132,25,56,graphml/AttMpls.graphml,4,,35,clustered,0.7;-0.3,-1,-1,-1
131,25,56,graphml/AttMpls.graphml,3,,15,clustered,0.7;-0.3,2,3,2
130,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,4,6,4
129,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.7;-0.3,4,16,4
128,25,56,graphml/AttMpls.graphml,5,,22,clustered,0.7;-0.3,21,-1,23
127,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,3,17,3
126,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.7;-0.3,-1,-1,-1
125,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
124,25,56,graphml/AttMpls.graphml,2,,20,clustered,0.7;-0.3,-1,-1,-1
123,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,-1,-1,-1
122,25,56,graphml/AttMpls.graphml,4,,13,clustered,0.7;-0.3,-1,-1,-1
121,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.7;-0.3,-1,-1,-1
120,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.7;-0.3,7,16,7
119,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,4,4,4
118,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.7;-0.3,7,-1,7
117,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
116,25,56,graphml/AttMpls.graphml,4,,24,clustered,0.7;-0.3,-1,-1,-1
115,25,56,graphml/AttMpls.graphml,3,,30,clustered,0.7;-0.3,3,6,3
114,25,56,graphml/AttMpls.graphml,4,,18,clustered,0.7;-0.3,3,3,3
113,25,56,graphml/AttMpls.graphml,3,,12,clustered,0.7;-0.3,4,-1,4
112,25,56,graphml/AttMpls.graphml,3,,26,clustered,0.7;-0.3,5,16,7
111,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
110,25,56,graphml/AttMpls.graphml,5,,24,clustered,0.7;-0.3,19,21,5
109,25,56,graphml/AttMpls.graphml,4,,18,clustered,0.7;-0.3,-1,-1,-1
108,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,-1,-1,-1
107,25,56,graphml/AttMpls.graphml,4,,23,clustered,0.7;-0.3,23,15,21
106,25,56,graphml/AttMpls.graphml,2,,31,clustered,0.7;-0.3,9,3,3
105,25,56,graphml/AttMpls.graphml,3,,18,clustered,0.7;-0.3,6,8,10
104,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
103,25,56,graphml/AttMpls.graphml,3,,16,clustered,0.7;-0.3,4,18,4
102,25,56,graphml/AttMpls.graphml,2,,13,clustered,0.7;-0.3,3,3,3
101,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.7;-0.3,10,14,-1
100,25,56,graphml/AttMpls.graphml,4,,14,clustered,0.7;-0.3,-1,-1,-1
99,25,56,graphml/AttMpls.graphml,4,,15,clustered,0.7;-0.3,9,9,9
98,25,56,graphml/AttMpls.graphml,4,,25,clustered,0.7;-0.3,-1,-1,-1
97,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,-1,-1,-1
96,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
95,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.7;-0.3,-1,-1,-1
94,25,56,graphml/AttMpls.graphml,2,,26,clustered,0.7;-0.3,12,23,18
93,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
92,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,36,10,-1
91,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
90,25,56,graphml/AttMpls.graphml,4,,15,clustered,0.7;-0.3,-1,-1,-1
89,25,56,graphml/AttMpls.graphml,5,,27,clustered,0.7;-0.3,13,17,11
88,25,56,graphml/AttMpls.graphml,2,,30,clustered,0.7;-0.3,-1,-1,-1
87,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,10,5,4
86,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
85,25,56,graphml/AttMpls.graphml,5,,22,clustered,0.7;-0.3,2,4,2
84,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.7;-0.3,8,7,8
83,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,-1,-1,-1
82,25,56,graphml/AttMpls.graphml,4,,34,clustered,0.7;-0.3,3,15,3
81,25,56,graphml/AttMpls.graphml,2,,26,clustered,0.7;-0.3,4,8,8
80,25,56,graphml/AttMpls.graphml,7,,31,clustered,0.7;-0.3,2,2,2
79,25,56,graphml/AttMpls.graphml,2,,25,clustered,0.7;-0.3,-1,-1,-1
78,25,56,graphml/AttMpls.graphml,3,,15,clustered,0.7;-0.3,-1,-1,-1
77,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
76,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.7;-0.3,-1,-1,-1
75,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,-1,-1,-1
74,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.7;-0.3,-1,-1,-1
73,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,5,5,17
72,25,56,graphml/AttMpls.graphml,3,,22,clustered,0.7;-0.3,-1,-1,-1
71,25,56,graphml/AttMpls.graphml,5,,33,clustered,0.7;-0.3,-1,-1,-1
70,25,56,graphml/AttMpls.graphml,6,,33,clustered,0.7;-0.3,-1,-1,-1
69,25,56,graphml/AttMpls.graphml,4,,15,clustered,0.7;-0.3,-1,-1,-1
68,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
67,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,-1,-1,-1
66,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,3,6,3
65,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
64,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
63,25,56,graphml/AttMpls.graphml,3,,15,clustered,0.7;-0.3,6,-1,-1
62,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,-1,-1,-1
61,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,8,6,8
60,25,56,graphml/AttMpls.graphml,3,,20,clustered,0.7;-0.3,-1,-1,-1
59,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.7;-0.3,-1,-1,-1
58,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,3,3,3
57,25,56,graphml/AttMpls.graphml,5,,22,clustered,0.7;-0.3,-1,-1,-1
56,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
55,25,56,graphml/AttMpls.graphml,2,,13,clustered,0.7;-0.3,-1,-1,-1
54,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.7;-0.3,3,3,3
53,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,3,3,3
52,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,-1,-1,-1
51,25,56,graphml/AttMpls.graphml,4,,35,clustered,0.7;-0.3,-1,-1,-1
50,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
49,25,56,graphml/AttMpls.graphml,2,,15,clustered,0.7;-0.3,-1,-1,-1
48,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,-1,-1,-1
47,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,2,2,2
46,25,56,graphml/AttMpls.graphml,4,,15,clustered,0.7;-0.3,14,14,16
45,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
44,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.7;-0.3,5,7,5
43,25,56,graphml/AttMpls.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
42,25,56,graphml/AttMpls.graphml,3,,32,clustered,0.7;-0.3,32,6,-1
41,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
40,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
39,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.7;-0.3,4,16,8
38,25,56,graphml/AttMpls.graphml,3,,27,clustered,0.7;-0.3,11,3,3
37,25,56,graphml/AttMpls.graphml,4,,25,clustered,0.7;-0.3,-1,-1,-1
36,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.7;-0.3,-1,-1,-1
35,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
34,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.7;-0.3,-1,-1,-1
33,25,56,graphml/AttMpls.graphml,4,,32,clustered,0.7;-0.3,6,6,-1
32,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.7;-0.3,3,3,3
31,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,-1,-1,-1
30,25,56,graphml/AttMpls.graphml,9,,32,clustered,0.7;-0.3,22,10,22
29,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,-1,-1,-1
28,25,56,graphml/AttMpls.graphml,4,,29,clustered,0.7;-0.3,3,7,7
27,25,56,graphml/AttMpls.graphml,3,,25,clustered,0.7;-0.3,-1,-1,-1
26,25,56,graphml/AttMpls.graphml,3,,16,clustered,0.7;-0.3,-1,-1,-1
25,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,-1,-1,-1
24,25,56,graphml/AttMpls.graphml,4,,27,clustered,0.7;-0.3,5,5,5
23,25,56,graphml/AttMpls.graphml,4,,11,clustered,0.7;-0.3,-1,-1,-1
22,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
21,25,56,graphml/AttMpls.graphml,4,,29,clustered,0.7;-0.3,-1,-1,-1
20,25,56,graphml/AttMpls.graphml,4,,20,clustered,0.7;-0.3,-1,-1,-1
19,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
18,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,-1,-1,-1
17,25,56,graphml/AttMpls.graphml,3,,13,clustered,0.7;-0.3,5,26,5
16,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.7;-0.3,-1,-1,-1
15,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.7;-0.3,-1,-1,-1
14,25,56,graphml/AttMpls.graphml,4,,34,clustered,0.7;-0.3,-1,-1,-1
13,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,4,-1,4
12,25,56,graphml/AttMpls.graphml,3,,14,clustered,0.7;-0.3,-1,-1,-1
11,25,56,graphml/AttMpls.graphml,2,,13,clustered,0.7;-0.3,7,9,7
10,25,56,graphml/AttMpls.graphml,2,,26,clustered,0.7;-0.3,-1,-1,-1
9,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,3,3,3
8,25,56,graphml/AttMpls.graphml,2,,10,clustered,0.7;-0.3,3,8,3
7,25,56,graphml/AttMpls.graphml,4,,12,clustered,0.7;-0.3,-1,-1,-1
6,25,56,graphml/AttMpls.graphml,4,,22,clustered,0.7;-0.3,-1,-1,-1
5,25,56,graphml/AttMpls.graphml,2,,36,clustered,0.7;-0.3,-1,-1,-1
4,25,56,graphml/AttMpls.graphml,3,,16,clustered,0.7;-0.3,-1,-1,-1
3,25,56,graphml/AttMpls.graphml,4,,25,clustered,0.7;-0.3,-1,-1,-1
2,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
1,25,56,graphml/AttMpls.graphml,3,,26,clustered,0.7;-0.3,20,20,22
