rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
151,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,4,4,4
150,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.4;-0.3,3,3,3
149,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,4,4,4
148,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,3,3,3
147,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
146,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,5,5,5
145,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
144,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,3,6,3
143,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
142,25,56,graphml/AttMpls.graphml,3,,5,clustered,0.4;-0.3,2,3,2
141,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,4,4,4
140,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
139,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,4,4,4
138,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,3,3,3
137,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,4,4,4
136,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,2,4,2
135,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,3,3,3
134,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
133,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,6,7,6
132,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,3,3,11
131,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,5,7,3
130,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,5,5,5
129,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,12,2
128,25,56,graphml/AttMpls.graphml,9,,7,clustered,0.4;-0.3,2,4,2
127,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,4,4,4
126,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
125,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
124,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,4,8,4
123,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,5,5,5
122,25,56,graphml/AttMpls.graphml,4,,4,clustered,0.4;-0.3,5,25,13
121,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,2,2
120,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,4,4,4
119,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.4;-0.3,3,3,3
118,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,4,2
117,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,3,3,3
116,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,7,19,7
115,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,7,2
114,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
113,25,56,graphml/AttMpls.graphml,4,,4,clustered,0.4;-0.3,2,2,2
112,25,56,graphml/AttMpls.graphml,4,,5,clustered,0.4;-0.3,3,6,3
111,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,2,2
110,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.4;-0.3,4,5,-1
109,25,56,graphml/AttMpls.graphml,3,,5,clustered,0.4;-0.3,2,2,2
108,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.4;-0.3,2,3,2
107,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,5,5,5
106,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,2,2
105,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,4,5,3
104,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,2,2
103,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
102,25,56,graphml/AttMpls.graphml,3,,4,clustered,0.4;-0.3,2,2,2
101,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,6,10,6
100,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,3,3,3
99,25,56,graphml/AttMpls.graphml,5,,5,clustered,0.4;-0.3,3,7,3
98,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
97,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,2,2,2
96,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,2,2
95,25,56,graphml/AttMpls.graphml,2,,6,clustered,0.4;-0.3,3,3,3
94,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
93,25,56,graphml/AttMpls.graphml,3,,5,clustered,0.4;-0.3,2,2,2
92,25,56,graphml/AttMpls.graphml,3,,5,clustered,0.4;-0.3,2,2,2
91,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.4;-0.3,2,2,2
90,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,3,3
89,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.4;-0.3,4,5,5
88,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,6,3
87,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,4,7,3
86,25,56,graphml/AttMpls.graphml,5,,4,clustered,0.4;-0.3,2,3,2
85,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,6,3,9
84,25,56,graphml/AttMpls.graphml,3,,5,clustered,0.4;-0.3,2,4,2
83,25,56,graphml/AttMpls.graphml,5,,9,clustered,0.4;-0.3,3,5,3
82,25,56,graphml/AttMpls.graphml,5,,5,clustered,0.4;-0.3,8,3,8
81,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,3,3
80,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,5,5,5
79,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.4;-0.3,2,2,2
78,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,4,8,4
77,25,56,graphml/AttMpls.graphml,3,,7,clustered,0.4;-0.3,3,3,3
76,25,56,graphml/AttMpls.graphml,5,,7,clustered,0.4;-0.3,2,4,2
75,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,2,3
74,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
73,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,6,31,6
72,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,2,2,2
71,25,56,graphml/AttMpls.graphml,4,,6,clustered,0.4;-0.3,2,2,2
70,25,56,graphml/AttMpls.graphml,4,,5,clustered,0.4;-0.3,3,3,3
69,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,3,3
68,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.4;-0.3,2,5,2
67,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
66,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,2,3,2
65,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,3,3,3
64,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.4;-0.3,6,3,3
63,25,56,graphml/AttMpls.graphml,5,,4,clustered,0.4;-0.3,3,3,3
62,25,56,graphml/AttMpls.graphml,3,,4,clustered,0.4;-0.3,5,8,5
61,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,4,7,4
60,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.4;-0.3,3,3,3
59,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,3,2
58,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
57,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,7,3,7
56,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
55,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,5,15,6
54,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,3,3
53,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,4,4,4
52,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
51,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
50,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,2,7,2
49,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,3,3,3
48,25,56,graphml/AttMpls.graphml,5,,4,clustered,0.4;-0.3,5,14,5
47,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,3,2
46,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
45,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,3,3,3
44,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,4,4,4
43,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,5,5,5
42,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,4,4,4
41,25,56,graphml/AttMpls.graphml,5,,5,clustered,0.4;-0.3,3,5,3
40,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,9,16,11
39,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,2,2,2
38,25,56,graphml/AttMpls.graphml,5,,7,clustered,0.4;-0.3,2,2,2
37,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,5,2,4
36,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,5,7,4
35,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,3,3,3
34,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.4;-0.3,3,3,3
33,25,56,graphml/AttMpls.graphml,3,,9,clustered,0.4;-0.3,2,3,2
32,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,5,5,5
31,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,5,2
30,25,56,graphml/AttMpls.graphml,4,,4,clustered,0.4;-0.3,2,2,2
29,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,2,2,2
28,25,56,graphml/AttMpls.graphml,4,,9,clustered,0.4;-0.3,3,3,3
27,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.4;-0.3,5,8,5
26,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,3,3,3
25,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,3,3,3
24,25,56,graphml/AttMpls.graphml,4,,2,clustered,0.4;-0.3,3,3,3
23,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,3,2
22,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,4,4,4
21,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,5,5,5
20,25,56,graphml/AttMpls.graphml,7,,6,clustered,0.4;-0.3,2,2,2
19,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,3,6,3
18,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
17,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
16,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,2,4,2
15,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.4;-0.3,2,2,2
14,25,56,graphml/AttMpls.graphml,5,,5,clustered,0.4;-0.3,6,3,5
13,25,56,graphml/AttMpls.graphml,4,,6,clustered,0.4;-0.3,3,4,5
12,25,56,graphml/AttMpls.graphml,4,,6,clustered,0.4;-0.3,5,4,7
11,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.4;-0.3,5,8,4
10,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
9,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.4;-0.3,3,3,3
8,25,56,graphml/AttMpls.graphml,3,,3,clustered,0.4;-0.3,4,8,7
7,25,56,graphml/AttMpls.graphml,3,,7,clustered,0.4;-0.3,3,3,3
6,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.4;-0.3,2,2,2
5,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,2,2,2
4,25,56,graphml/AttMpls.graphml,4,,3,clustered,0.4;-0.3,4,6,5
3,25,56,graphml/AttMpls.graphml,3,,2,clustered,0.4;-0.3,3,3,3
2,25,56,graphml/AttMpls.graphml,2,,2,clustered,0.4;-0.3,5,3,4
1,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.4;-0.3,5,6,9
