rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
165,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
164,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
163,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
162,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
161,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
160,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
159,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
158,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,5,5,5
157,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
156,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
155,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
154,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
153,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
152,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
151,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
150,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
149,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
148,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
147,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
146,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
145,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
144,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
143,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
142,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
141,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
140,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
139,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
138,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
137,25,56,graphml/AttMpls.graphml,2,,1,clustered,0.1;-0.3,4,4,4
136,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
135,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
134,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
133,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,4,3
132,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,5,5,5
131,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,5,5,5
130,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,3,3,3
129,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
128,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
127,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
126,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,4,2
125,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
124,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
123,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
122,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
121,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
120,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
119,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
118,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,3,2
117,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
116,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,3,2
115,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
114,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,4,3
113,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,4,4,4
112,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
111,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
110,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
109,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
108,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
107,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
106,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.1;-0.3,2,3,2
105,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
104,25,56,graphml/AttMpls.graphml,6,,0,clustered,0.1;-0.3,2,3,2
103,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
102,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
101,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
100,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
99,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
98,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,4,4,4
97,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
96,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
95,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
94,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,3,2
93,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
92,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
91,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,3,2
90,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
89,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
88,25,56,graphml/AttMpls.graphml,6,,0,clustered,0.1;-0.3,2,2,2
87,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
86,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
85,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
84,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
83,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
82,25,56,graphml/AttMpls.graphml,5,,1,clustered,0.1;-0.3,3,3,3
81,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
80,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
79,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
78,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
77,25,56,graphml/AttMpls.graphml,9,,0,clustered,0.1;-0.3,2,2,2
76,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
75,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
74,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
73,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
72,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
71,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
70,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
69,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
68,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,3,2
67,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
66,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
65,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
64,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
63,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
62,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
61,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
60,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
59,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.1;-0.3,4,3,3
58,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
57,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
56,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
55,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,4,3
54,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
53,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
52,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
51,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,3,2
50,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
49,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
48,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
47,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,3,2
46,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
45,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
44,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
43,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
42,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
41,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,4,4,4
40,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
39,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
38,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
37,25,56,graphml/AttMpls.graphml,4,,1,clustered,0.1;-0.3,3,3,3
36,25,56,graphml/AttMpls.graphml,3,,1,clustered,0.1;-0.3,2,3,2
35,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
34,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
33,25,56,graphml/AttMpls.graphml,9,,1,clustered,0.1;-0.3,2,5,2
32,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
31,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
30,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
29,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
28,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
27,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
26,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
25,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
24,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,3,2
23,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
22,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
21,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,4,4,4
20,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
19,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,4,3
18,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,3,2
17,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
16,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
15,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
14,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,3,3,3
13,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
12,25,56,graphml/AttMpls.graphml,4,,0,clustered,0.1;-0.3,2,2,2
11,25,56,graphml/AttMpls.graphml,5,,0,clustered,0.1;-0.3,2,2,2
10,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,2,2
9,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
8,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,3,3,3
7,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
6,25,56,graphml/AttMpls.graphml,3,,0,clustered,0.1;-0.3,2,2,2
5,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,3,2
4,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
3,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,4,4,4
2,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,2,3,2
1,25,56,graphml/AttMpls.graphml,2,,0,clustered,0.1;-0.3,3,3,3
