rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
167,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,9,9,9
166,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
165,93,103,graphml/Oteglobe.graphml,2,,15,clustered,0.7;-0.3,78,19,50
164,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
163,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,38,18,-1
162,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,10,8,10
161,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
160,93,103,graphml/Oteglobe.graphml,2,,15,clustered,0.7;-0.3,-1,-1,-1
159,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
158,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
157,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,11,31,11
156,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
155,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
154,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
153,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,11,-1,11
152,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
151,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,12,28,12
150,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,9,9,9
149,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,11,-1,11
148,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,7,7,7
147,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,13,13,13
146,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,11,11,11
145,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,60,24,66
144,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,6,7,6
143,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
142,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
141,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
140,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.7;-0.3,10,10,10
139,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
138,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
137,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
136,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
135,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
134,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,10,10,10
133,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
132,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
131,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
130,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,7,7,7
129,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,19,28,75
128,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
127,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
126,93,103,graphml/Oteglobe.graphml,3,,8,clustered,0.7;-0.3,-1,-1,-1
125,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
124,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
123,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
122,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
121,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
120,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.7;-0.3,-1,-1,-1
119,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
118,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
117,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
116,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,84,34,-1
115,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
114,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
113,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
112,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,2,2,2
111,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
110,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
109,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
108,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
107,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
106,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
105,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
104,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,18,-1,18
103,93,103,graphml/Oteglobe.graphml,2,,15,clustered,0.7;-0.3,-1,-1,-1
102,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
101,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
100,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
99,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
98,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
97,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
96,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.7;-0.3,61,33,61
95,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.7;-0.3,31,31,-1
94,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
93,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,21,-1,21
92,93,103,graphml/Oteglobe.graphml,3,,5,clustered,0.7;-0.3,-1,-1,-1
91,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
90,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
89,93,103,graphml/Oteglobe.graphml,2,,13,clustered,0.7;-0.3,-1,-1,-1
88,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
87,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
86,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,8,8,8
85,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
84,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
83,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
82,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.7;-0.3,3,3,3
81,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,-1,-1,-1
80,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
79,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
78,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,7,7,7
77,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
76,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,14,30,14
75,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
74,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
73,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,5,5,5
72,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
71,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.7;-0.3,-1,-1,-1
70,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
69,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
68,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,9,9,9
67,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,11,11,11
66,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.7;-0.3,-1,-1,-1
65,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
64,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
63,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
62,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,23,21,23
61,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,5,5,5
60,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
59,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
58,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
57,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,6,6,6
56,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.7;-0.3,10,10,10
55,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
54,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
53,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
52,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,7,7,7
51,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
50,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
49,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,7,7,7
48,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
47,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.7;-0.3,-1,-1,-1
46,93,103,graphml/Oteglobe.graphml,1,,13,clustered,0.7;-0.3,-1,-1,-1
45,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
44,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,20,29,20
43,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,-1,-1,-1
42,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,7,49,7
41,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,13,-1,31
40,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,11,11,11
39,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
38,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
37,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,9,9,9
36,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.7;-0.3,-1,-1,-1
35,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
34,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,12,12,12
33,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
32,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,6,6,6
31,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,9,9,9
30,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,55,29,60
29,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,8,8,8
28,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.7;-0.3,-1,-1,-1
27,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.7;-0.3,24,28,24
26,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.7;-0.3,5,5,5
25,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.7;-0.3,6,7,6
24,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,4,4,4
23,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
22,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,5,5,5
21,93,103,graphml/Oteglobe.graphml,1,,13,clustered,0.7;-0.3,-1,-1,-1
20,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,11,23,11
19,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.7;-0.3,-1,-1,-1
18,93,103,graphml/Oteglobe.graphml,2,,15,clustered,0.7;-0.3,-1,-1,-1
17,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
16,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
15,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.7;-0.3,10,10,10
14,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
13,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.7;-0.3,5,7,5
12,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,10,-1,10
11,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,15,-1,25
10,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.7;-0.3,26,36,50
9,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.7;-0.3,6,6,6
8,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
7,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
6,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.7;-0.3,16,17,16
5,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
4,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
3,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.7;-0.3,12,12,12
2,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.7;-0.3,-1,-1,-1
1,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.7;-0.3,5,5,5
