rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
141,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,3,3,3
140,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,7,7,7
139,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,2,2,2
138,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,2,2,2
137,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,10,11,10
136,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,10,10,10
135,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,3,3,3
134,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,6,6,6
133,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,11,11,11
132,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,6,6,6
131,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,10,10,10
130,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,6,6,6
129,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
128,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,5,5,5
127,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.4;-0.3,23,7,9
126,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
125,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,9,9,9
124,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,6,6,6
123,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,5,5,5
122,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,10,10,10
121,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
120,93,103,graphml/Oteglobe.graphml,3,,2,clustered,0.4;-0.3,4,4,4
119,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,10,10,10
118,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
117,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,10,16,10
116,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
115,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
114,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
113,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
112,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
111,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,12,12,12
110,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
109,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,12,12,12
108,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
107,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,6,6,6
106,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,20,21,20
105,93,103,graphml/Oteglobe.graphml,3,,2,clustered,0.4;-0.3,11,51,11
104,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
103,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,3,3,3
102,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,2,2,2
101,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,6,6,6
100,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,3,3,3
99,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,10,11,10
98,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,11,11,11
97,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,5,5,5
96,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,5,5,5
95,93,103,graphml/Oteglobe.graphml,3,,3,clustered,0.4;-0.3,12,22,12
94,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
93,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,4,4,4
92,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
91,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,6,6,6
90,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
89,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,15,15,15
88,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,5,5,5
87,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
86,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
85,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,12,12,12
84,93,103,graphml/Oteglobe.graphml,4,,3,clustered,0.4;-0.3,9,19,9
83,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,11,11,11
82,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,9,9,9
81,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,8,8,8
80,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,13,13,13
79,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
78,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,11,36,11
77,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
76,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,16,13,13
75,93,103,graphml/Oteglobe.graphml,4,,4,clustered,0.4;-0.3,32,8,8
74,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,2,2,2
73,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,8,8,8
72,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
71,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
70,93,103,graphml/Oteglobe.graphml,4,,2,clustered,0.4;-0.3,6,6,6
69,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.4;-0.3,22,19,13
68,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
67,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.4;-0.3,12,50,12
66,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
65,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,6,6,6
64,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,4,4,4
63,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,10,7
62,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,14,14,14
61,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,3,3,3
60,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,8,7
59,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.4;-0.3,22,8,8
58,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,8,8,8
57,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
56,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.4;-0.3,5,5,5
55,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,5,5,5
54,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,13,20,13
53,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,5,5,5
52,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,4,4,4
51,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
50,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,2,2,2
49,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
48,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,2,2,2
47,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,7,7,7
46,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,5,5,5
45,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
44,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.4;-0.3,4,4,4
43,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,3,3,3
42,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
41,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,11,11,11
40,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,-1,-1,-1
39,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,10,10,10
38,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,5,5,5
37,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,12,12,12
36,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,9,9,9
35,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,3,3,3
34,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
33,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,11,11,11
32,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,8,8,8
31,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,6,6,6
30,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,10,10,10
29,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,3,3,3
28,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,8,10,8
27,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,5,6,5
26,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,8,8,8
25,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,3,3,3
24,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,11,11,11
23,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,18,34,18
22,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.4;-0.3,11,13,11
21,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,7,7,7
20,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,11,11,11
19,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,6,6,6
18,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,5,5,5
17,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.4;-0.3,10,10,10
16,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,2,2,2
15,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,9,9,9
14,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,6,6,6
13,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,11,11,11
12,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,3,3,3
11,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,10,10,10
10,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,4,4,4
9,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,9,9,9
8,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,2,2,2
7,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.4;-0.3,4,4,4
6,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.4;-0.3,12,9,9
5,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,10,10,10
4,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,5,5,5
3,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.4;-0.3,8,8,8
2,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.4;-0.3,6,6,6
1,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.4;-0.3,12,12,12
