rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
79,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.3;-0.3,15,16,15
78,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,5,5,5
77,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,12,12,12
76,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,9,9,9
75,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,9,9,9
74,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,18,18,18
73,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,12,12,12
72,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,13,13,13
71,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,22,25,22
70,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.3;-0.3,18,18,18
69,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,11,11,11
68,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,14,14,14
67,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,6,6,6
66,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,12,13,12
65,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,16,19,16
64,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,3,3,3
63,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,8,8,8
62,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.3;-0.3,3,3,3
61,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,7,7
60,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,8,7
59,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,9,9,9
58,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.3;-0.3,14,14,14
57,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.3;-0.3,2,2,2
56,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,5,5,5
55,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,8,8,8
54,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,12,12,12
53,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,10,11,10
52,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,7,7
51,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.3;-0.3,7,7,7
50,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,3,3,3
49,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,2,2,2
48,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,17,17,17
47,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,9,9,9
46,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,11,11,11
45,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,14,14,14
44,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,26,26,26
43,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,13,13,13
42,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.3;-0.3,8,13,8
41,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,6,6,6
40,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,15,15,15
39,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.3;-0.3,4,4,4
38,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,15,15,15
37,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,10,10,10
36,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,9,9,9
35,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,7,7
34,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,18,19,18
33,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.3;-0.3,4,4,4
32,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,22,22,22
31,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,11,11,11
30,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,7,7
29,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,17,17,17
28,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,10,12,10
27,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,22,22,22
26,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,5,5,5
25,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.3;-0.3,5,5,5
24,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,4,4,4
23,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,3,3,3
22,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.3;-0.3,12,12,12
21,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,8,8,8
20,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.3;-0.3,9,10,9
19,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,18,18,18
18,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,9,13,9
17,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,9,9,9
16,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,4,4,4
15,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.3;-0.3,13,18,13
14,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,19,19,19
13,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,10,10,10
12,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,15,15,15
11,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,8,11,8
10,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.3;-0.3,8,9,8
9,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,5,5,5
8,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,7,7,7
7,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,22,25,22
6,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,9,9,9
5,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,15,15,15
4,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,7,7,7
3,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,19,24,19
2,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.3;-0.3,22,25,22
1,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.3;-0.3,8,8,8
