rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
51,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,7,7,7
50,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,6,6,6
49,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,16,16,16
48,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,3,3,3
47,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,5,7,5
46,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,5,5,5
45,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,12,12,12
44,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,12,12,12
43,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,23,23,23
42,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,15,24,15
41,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,5,5,5
40,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,4,5,4
39,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,8,8,8
38,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,12,12,12
37,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,12,12,12
36,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,13,16,13
35,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,21,21,21
34,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,10,13,10
33,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,16,16,16
32,197,243,graphml/Cogentco.graphml,3,,4,clustered,0.4;-0.3,4,4,4
31,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,9,9,9
30,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,6,6,6
29,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,24,24,24
28,197,243,graphml/Cogentco.graphml,3,,3,clustered,0.4;-0.3,9,23,12
27,197,243,graphml/Cogentco.graphml,3,,2,clustered,0.4;-0.3,5,5,5
26,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,7,7,7
25,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,8,8,8
24,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,8,9,8
23,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.4;-0.3,15,15,13
22,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,17,13,12
21,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,16,16,16
20,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,8,13,8
19,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,19,20,19
18,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,16,20,16
17,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,10,10,10
16,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.4;-0.3,18,18,18
15,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,9,9,9
14,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,7,7,7
13,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,13,13,13
12,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,4,4,4
11,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,10,10,10
10,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.4;-0.3,15,15,15
9,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.4;-0.3,13,14,13
8,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,20,20,20
7,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,9,9,9
6,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,13,17,13
5,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,11,15,11
4,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,13,17,13
3,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.4;-0.3,22,22,22
2,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,11,11,11
1,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.4;-0.3,12,14,12
